are_you_selfemployed,how_many_employees_does_your_company_or_organization_have,is_your_employer_primarily_a_tech_companyorganization,is_your_primary_role_within_your_company_related_to_techit,does_your_employer_provide_mental_health_benefits_as_part_of_healthcare_coverage,do_you_know_the_options_for_mental_health_care_available_under_your_employerprovided_coverage,has_your_employer_ever_formally_discussed_mental_health_for_example_as_part_of_a_wellness_campaign_or_other_official_communication,does_your_employer_offer_resources_to_learn_more_about_mental_health_concerns_and_options_for_seeking_help,is_your_anonymity_protected_if_you_choose_to_take_advantage_of_mental_health_or_substance_abuse_treatment_resources_provided_by_your_employer,if_a_mental_health_issue_prompted_you_to_request_a_medical_leave_from_work_asking_for_that_leave_would_be,do_you_think_that_discussing_a_mental_health_disorder_with_your_employer_would_have_negative_consequences,do_you_think_that_discussing_a_physical_health_issue_with_your_employer_would_have_negative_consequences,would_you_feel_comfortable_discussing_a_mental_health_disorder_with_your_coworkers,would_you_feel_comfortable_discussing_a_mental_health_disorder_with_your_direct_supervisors,do_you_feel_that_your_employer_takes_mental_health_as_seriously_as_physical_health,have_you_heard_of_or_observed_negative_consequences_for_coworkers_who_have_been_open_about_mental_health_issues_in_your_workplace,do_you_have_medical_coverage_private_insurance_or_stateprovided_which_includes_treatment_of_mental_health_issues,do_you_know_local_or_online_resources_to_seek_help_for_a_mental_health_disorder,if_you_have_been_diagnosed_or_treated_for_a_mental_health_disorder_do_you_ever_reveal_this_to_clients_or_business_contacts,if_you_have_revealed_a_mental_health_issue_to_a_client_or_business_contact_do_you_believe_this_has_impacted_you_negatively,if_you_have_been_diagnosed_or_treated_for_a_mental_health_disorder_do_you_ever_reveal_this_to_coworkers_or_employees,if_you_have_revealed_a_mental_health_issue_to_a_coworker_or_employee_do_you_believe_this_has_impacted_you_negatively,do_you_believe_your_productivity_is_ever_affected_by_a_mental_health_issue,if_yes_what_percentage_of_your_work_time_time_performing_primary_or_secondary_job_functions_is_affected_by_a_mental_health_issue,do_you_have_previous_employers,have_your_previous_employers_provided_mental_health_benefits,were_you_aware_of_the_options_for_mental_health_care_provided_by_your_previous_employers,did_your_previous_employers_ever_formally_discuss_mental_health_as_part_of_a_wellness_campaign_or_other_official_communication,did_your_previous_employers_provide_resources_to_learn_more_about_mental_health_issues_and_how_to_seek_help,was_your_anonymity_protected_if_you_chose_to_take_advantage_of_mental_health_or_substance_abuse_treatment_resources_with_previous_employers,do_you_think_that_discussing_a_mental_health_disorder_with_previous_employers_would_have_negative_consequences,do_you_think_that_discussing_a_physical_health_issue_with_previous_employers_would_have_negative_consequences,would_you_have_been_willing_to_discuss_a_mental_health_issue_with_your_previous_coworkers,would_you_have_been_willing_to_discuss_a_mental_health_issue_with_your_direct_supervisors,did_you_feel_that_your_previous_employers_took_mental_health_as_seriously_as_physical_health,did_you_hear_of_or_observe_negative_consequences_for_coworkers_with_mental_health_issues_in_your_previous_workplaces,would_you_be_willing_to_bring_up_a_physical_health_issue_with_a_potential_employer_in_an_interview,why_or_why_not,would_you_bring_up_a_mental_health_issue_with_a_potential_employer_in_an_interview,why_or_why_not1,do_you_feel_that_being_identified_as_a_person_with_a_mental_health_issue_would_hurt_your_career,do_you_think_that_team_memberscoworkers_would_view_you_more_negatively_if_they_knew_you_suffered_from_a_mental_health_issue,how_willing_would_you_be_to_share_with_friends_and_family_that_you_have_a_mental_illness,have_you_observed_or_experienced_an_unsupportive_or_badly_handled_response_to_a_mental_health_issue_in_your_current_or_previous_workplace,have_your_observations_of_how_another_individual_who_discussed_a_mental_health_disorder_made_you_less_likely_to_reveal_a_mental_health_issue_yourself_in_your_current_workplace,do_you_have_a_family_history_of_mental_illness,have_you_had_a_mental_health_disorder_in_the_past,do_you_currently_have_a_mental_health_disorder,if_yes_what_conditions_have_you_been_diagnosed_with,if_maybe_what_conditions_do_you_believe_you_have,have_you_been_diagnosed_with_a_mental_health_condition_by_a_medical_professional,if_so_what_conditions_were_you_diagnosed_with,have_you_ever_sought_treatment_for_a_mental_health_issue_from_a_mental_health_professional,if_you_have_a_mental_health_issue_do_you_feel_that_it_interferes_with_your_work_when_being_treated_effectively,if_you_have_a_mental_health_issue_do_you_feel_that_it_interferes_with_your_work_when_not_being_treated_effectively,what_is_your_age,what_is_your_gender,what_country_do_you_live_in,what_us_state_or_territory_do_you_live_in,what_country_do_you_work_in,what_us_state_or_territory_do_you_work_in,which_of_the_following_best_describes_your_work_position,do_you_work_remotely,gender_cleaned,gender_female,gender_male,gender_not specified,gender_other,country_grouped,country_Australia,country_Canada,country_France,country_Germany,country_Ireland,country_Netherlands,country_Other,country_Sweden,country_Switzerland,country_United Kingdom,country_United States,age_group,PCA1,PCA2,cluster
0,1-5,1.0,,No,,0,0,I don't know,Very easy,,,0.0,0.0,I don't know,1.0,,,,,,,,,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,I don't know,None of them,"No, at none of my previous employers","No, at none of my previous employers",None did,Some of them,0.0,denial of job oportunity,0.0,denial of job,Maybe,"No, I don't think they would",Neutral,No,,0,0.0,0.0,,,0,,0,Not applicable to me,Not applicable to me,29.0,male,Romania,,Romania,,Front-end Developer|Back-end Developer,Never,male,False,True,False,False,Other,False,False,False,False,False,False,True,False,False,False,False,25-35,-1.1902349507074306,-3.089344331115532,1
0,More than 1000,1.0,,Not eligible for coverage / N/A,0,I don't know,I don't know,I don't know,Very easy,0.0,0.0,,,I don't know,0.0,,,,,,,,,0,,,,,,,,,,,,0.0,I don't feel that its relevant to my getting hired,0.0,I don't feel like it's relevant to getting hired,"No, I don't think it would","No, I don't think they would",Somewhat open,No,,0,0.0,0.0,,,0,,0,Not applicable to me,Not applicable to me,20.0,male,United States,Massachusetts,United States of America,Massachusetts,Other|DevOps/SysAdmin|Back-end Developer,Sometimes,male,False,True,False,False,United States,False,False,False,False,False,False,False,False,False,False,True,<25,-2.5499983651378417,-1.0838881734257657,1
0,More than 1000,0.0,1.0,Yes,1,1,0,1,Somewhat difficult,,0.0,,1.0,0,0.0,,,,,,,,,1,I don't know,N/A (not currently aware),I don't know,Some did,I don't know,Some of them,None of them,Some of my previous employers,Some of my previous employers,None did,None of them,1.0,It wouldn't have a bearing on my employability.,,I feel it could have a bearing on if I got an offer of employment even though it is illegal to discriminate based on mental health issues. ,Maybe,Maybe,Somewhat open,No,,1,,,,Autism,0,,0,Not applicable to me,Not applicable to me,41.0,male,United States,Utah,United States of America,Utah,Supervisor/Team Lead,Sometimes,male,False,True,False,False,United States,False,False,False,False,False,False,False,False,False,False,True,35-45,-1.3394706558203753,0.5390981597981496,1
0,6-25,1.0,,Yes,1,1,1,1,Very easy,0.0,0.0,1.0,1.0,1,0.0,,,,,,,,,1,"Yes, they all did","Yes, I was aware of all of them",Some did,"Yes, they all did","Yes, always",Some of them,None of them,Some of my previous employers,"No, at none of my previous employers",Some did,Some of them,,I'm not sure it's relevant. I don't want to overshare my personal life at a job interview.,0.0,"Definitely not, because I wouldn't want them to discount my ability to do the job well and mental health has much more stigma around it than a physical problem.","No, I don't think it would",Maybe,Somewhat open,No,,1,1.0,1.0,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)",,1,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Personality Disorder (Borderline, Antisocial, Paranoid, etc)|Post-traumatic Stress Disorder",1,Never,Sometimes,33.0,female,United States,California,United States of America,California,Dev Evangelist/Advocate,Sometimes,female,True,False,False,False,United States,False,False,False,False,False,False,False,False,False,False,True,25-35,1.0349980725022878,2.6027353616113804,2
0,26-100,1.0,,I don't know,0,0,I don't know,I don't know,Somewhat easy,0.0,0.0,,1.0,1,0.0,,,,,,,,,1,I don't know,N/A (not currently aware),Some did,None did,I don't know,Some of them,None of them,Some of my previous employers,Some of my previous employers,Some did,None of them,1.0,,0.0,,"Yes, I think it would","No, I don't think they would",Very open,No,,1,1.0,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",1,"Mood Disorder (Depression, Bipolar Disorder, etc)",1,Often,Often,25.0,male,United States,California,United States of America,California,Back-end Developer|DevOps/SysAdmin,Sometimes,male,False,True,False,False,United States,False,False,False,False,False,False,False,False,False,False,True,25-35,0.5514166393779806,1.996891012827546,2
1,,,,,,,,,,,,,,,,1.0,I know some,Not applicable to me,,Not applicable to me,Not applicable to me,Not applicable to me,,1,I don't know,I was aware of some,Some did,None did,I don't know,I don't know,None of them,"No, at none of my previous employers",Some of my previous employers,I don't know,None of them,0.0,I don't see it as being relevent,0.0,I don't see it as being relevent,Maybe,Maybe,Not applicable to me (I do not have a mental illness),,,I don't know,,0.0,,,0,,0,Not applicable to me,Not applicable to me,29.0,male,United Kingdom,,United Kingdom,,Supervisor/Team Lead,Sometimes,male,False,True,False,False,United Kingdom,False,False,False,False,False,False,False,False,False,True,False,25-35,-1.2100407639032826,-0.9618506763434199,1
0,More than 1000,1.0,,Yes,I am not sure,1,0,1,Somewhat difficult,1.0,0.0,1.0,1.0,0,1.0,,,,,,,,,1,"No, none did",I was aware of some,None did,None did,No,"Yes, all of them",None of them,Some of my previous employers,Some of my previous employers,None did,"Yes, all of them",1.0,To ensure I received proper accommodations if they were needed,0.0,"Telling  someone that's interviewing me that I have clinical depression, generalized anxiety disorder, PTSD, autism spectrum disorder, and ADD would bring a lot of stigma. I doubt they'd think I could handle the job, or they'd think I couldn't work well on a team. 

The trust hasn't been built yet. Maybe if the company was really upfront about caring about mental illness, and had people in leadership with mental illnesses, then I'd probably feel comfortable speaking about them during the interview.",Maybe,"No, they do not",Very open,"Yes, I experienced",1.0,1,1.0,1.0,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Post-traumatic Stress Disorder|Substance Use Disorder",,1,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Post-traumatic Stress Disorder",1,Sometimes,Often,24.0,other,United States,California,United States of America,California,DevOps/SysAdmin|Support|Back-end Developer|Front-end Developer,Sometimes,other,False,False,False,True,United States,False,False,False,False,False,False,False,False,False,False,True,<25,2.1652924863003387,0.7122271853568817,2
0,100-500,1.0,,I don't know,I am not sure,0,I don't know,I don't know,I don't know,0.0,0.0,1.0,1.0,I don't know,0.0,,,,,,,,,1,Some did,I was aware of some,Some did,Some did,I don't know,None of them,None of them,"Yes, at all of my previous employers",Some of my previous employers,Some did,None of them,0.0,I don't feel it could help my chances in any way and could hurt my chances,0.0,Same reason,Maybe,"No, I don't think they would",Somewhat open,No,,0,1.0,1.0,"Anxiety Disorder (Generalized, Social, Phobia, etc)",,1,"Anxiety Disorder (Generalized, Social, Phobia, etc)",0,Never,Rarely,39.0,male,United States,Colorado,United States of America,Colorado,Back-end Developer,Sometimes,male,False,True,False,False,United States,False,False,False,False,False,False,False,False,False,False,True,35-45,0.2986145359890623,1.9133008138454515,2
0,500-1000,0.0,1.0,Yes,1,1,1,1,Somewhat easy,,0.0,0.0,0.0,1,0.0,,,,,,,,,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,"Yes, all of them",Some of them,"No, at none of my previous employers","No, at none of my previous employers",Some did,None of them,1.0,I would feel it important that a potential employer know of any limitations I may have in being able to do the job,0.0,I would consider it something private that I would manage privately.,"Yes, I think it would","Yes, I think they would",Somewhat open,No,,1,0.0,0.0,,,0,,0,Not applicable to me,Not applicable to me,39.0,male,United Kingdom,,United Kingdom,,Executive Leadership,Sometimes,male,False,True,False,False,United Kingdom,False,False,False,False,False,False,False,False,False,True,False,35-45,-1.8716494823885106,-1.875530949365513,1
1,,,,,,,,,,,,,,,,1.0,I know some,"No, because it doesn't matter",,"No, because it doesn't matter",Not applicable to me,No,,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,I don't know,None of them,"Yes, at all of my previous employers","Yes, at all of my previous employers",I don't know,None of them,,It's unlikely to be any of the prospective employer's business.,,It's unlikely to be any of the prospective employer's business or to affect my performance as an employee.,"No, I don't think it would","No, I don't think they would",Very open,No,,I don't know,,0.0,,,0,,1,Never,Never,44.0,male,United Kingdom,,United Kingdom,,One-person shop,Sometimes,male,False,True,False,False,United Kingdom,False,False,False,False,False,False,False,False,False,True,False,35-45,-0.3913714827188561,-0.09342428298875537,1
1,,,,,,,,,,,,,,,,1.0,I know some,"No, because it would impact me negatively",I'm not sure,"Sometimes, if it comes up",Yes,Yes,26-50%,1,"No, none did",N/A (not currently aware),None did,None did,No,I don't know,Some of them,"No, at none of my previous employers",I don't know,None did,Some of them,,I would be afraid of being excluded from consideration due to my occasional back problems. I would only bring it up if it directly impacted the job,0.0,"So while this could definitely directly impact my ability to do the job, I would be really afraid to mention it to interviewers. I'm sure there are situations where i might mention it, but in the abstract, I wouldn't bring it up (my mental image of interviewers is kinda veering toward matrix looking fellas in suits)",Maybe,Maybe,Somewhat not open,"Yes, I experienced",1.0,1,1.0,1.0,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Eating Disorder (Anorexia, Bulimia, etc)|Attention Deficit Hyperactivity Disorder|Post-traumatic Stress Disorder",,1,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Eating Disorder (Anorexia, Bulimia, etc)|Attention Deficit Hyperactivity Disorder|Post-traumatic Stress Disorder",1,Rarely,Often,30.0,female,Netherlands,,Netherlands,,Other|Dev Evangelist/Advocate,Sometimes,female,True,False,False,False,Netherlands,False,False,False,False,False,True,False,False,False,False,False,25-35,2.0726800041665205,0.40385111383411076,2
0,6-25,1.0,,No,I am not sure,0,0,I don't know,Somewhat easy,,,1.0,1.0,I don't know,0.0,,,,,,,,,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,I don't know,None of them,,"Haven't been in that situation, so I really don't know",,,Maybe,Maybe,Neutral,No,,1,0.0,0.0,,,0,,0,Not applicable to me,Not applicable to me,31.0,male,Denmark,,Denmark,,Back-end Developer,Sometimes,male,False,True,False,False,Other,False,False,False,False,False,False,True,False,False,False,False,25-35,-2.6496402107874832,0.5410781554857597,1
0,1-5,1.0,,Not eligible for coverage / N/A,,1,1,1,Very easy,0.0,0.0,1.0,1.0,1,0.0,,,,,,,,,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,Some did,Some of them,1.0,,,,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I observed",1.0,1,1.0,1.0,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Personality Disorder (Borderline, Antisocial, Paranoid, etc)|Stress Response Syndromes",,1,"Mood Disorder (Depression, Bipolar Disorder, etc)|Stress Response Syndromes",1,Sometimes,Often,37.0,male,United Kingdom,,United Kingdom,,Supervisor/Team Lead|Back-end Developer|One-person shop,Always,male,False,True,False,False,United Kingdom,False,False,False,False,False,False,False,False,False,True,False,35-45,1.0136868989648882,2.78630247065876,2
0,6-25,1.0,,Not eligible for coverage / N/A,,0,0,I don't know,Somewhat difficult,,0.0,,,0,0.0,,,,,,,,,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,Some of them,None of them,Some of my previous employers,"No, at none of my previous employers",None did,None of them,1.0,If it required hospital treatment or medication. Only feels right they should be aware. ,0.0,Based on my current employer. They would just see as a reason to take leave or that they cannot push you to the limits it companies like to do for little thanks.,"Yes, I think it would","No, I don't think they would",Very open,"Yes, I experienced",,1,1.0,1.0,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Stress Response Syndromes",,1,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Stress Response Syndromes",1,Sometimes,Not applicable to me,42.0,male,United Kingdom,,United Kingdom,,DevOps/SysAdmin,Sometimes,male,False,True,False,False,United Kingdom,False,False,False,False,False,False,False,False,False,True,False,35-45,1.5745960782357982,1.2276703289715567,2
1,,,,,,,,,,,,,,,,1.0,"No, I don't know any",Not applicable to me,,Not applicable to me,Not applicable to me,Yes,26-50%,1,I don't know,N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,I don't know,"Yes, all of them",,"I would only bring up the issue if necessary, if it obviously affected my work or I required special assistance.",,"I would only do this if necessary, if it was an obvious mental health issue, if I appeared normal I would not bring it up.",Maybe,"Yes, I think they would",Somewhat not open,Maybe/Not sure,1.0,I don't know,,,,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Addictive Disorder",0,,0,Rarely,Often,35.0,male,Canada,,Canada,,Back-end Developer,Always,male,False,True,False,False,Canada,False,True,False,False,False,False,False,False,False,False,False,35-45,-0.6696661094853291,-0.6496254314202609,1
0,26-100,0.0,1.0,I don't know,I am not sure,0,0,I don't know,I don't know,,0.0,0.0,,0,0.0,,,,,,,,,1,Some did,N/A (not currently aware),None did,None did,I don't know,"Yes, all of them",None of them,Some of my previous employers,Some of my previous employers,None did,None of them,0.0,,0.0,,"Yes, I think it would",Maybe,Somewhat not open,Maybe/Not sure,,1,1.0,0.0,,,1,"Mood Disorder (Depression, Bipolar Disorder, etc)|Attention Deficit Hyperactivity Disorder",1,Rarely,Sometimes,30.0,male,United States,North Carolina,United States of America,North Carolina,Back-end Developer|Front-end Developer,Never,male,False,True,False,False,United States,False,False,False,False,False,False,False,False,False,False,True,25-35,0.9991280312507689,-0.5884517584513078,0
0,More than 1000,1.0,,Yes,0,0,I don't know,I don't know,I don't know,0.0,0.0,0.0,0.0,I don't know,0.0,,,,,,,,,1,"Yes, they all did",I was aware of some,None did,Some did,I don't know,Some of them,Some of them,"No, at none of my previous employers",Some of my previous employers,I don't know,None of them,0.0,Fear of failing interview,0.0,Fear of failing the interview,"Yes, I think it would","Yes, I think they would",Somewhat not open,Maybe/Not sure,,0,0.0,0.0,,,0,,0,Not applicable to me,Not applicable to me,30.0,male,Canada,,Canada,,Front-end Developer,Always,male,False,True,False,False,Canada,False,True,False,False,False,False,False,False,False,False,False,25-35,-1.9384547930246787,-1.9684277984471148,1
0,26-100,1.0,,Yes,0,0,0,I don't know,Very difficult,1.0,0.0,,0.0,I don't know,0.0,,,,,,,,,1,Some did,I was aware of some,Some did,Some did,Sometimes,Some of them,None of them,"No, at none of my previous employers","No, at none of my previous employers",Some did,None of them,1.0,"If it's obvious, I would have to prove I can do the job.",0.0,"If they don't have to know, there's no possible way it can impact their hiring decision","Yes, I think it would","Yes, I think they would",Somewhat not open,"Yes, I observed",1.0,1,1.0,1.0,"Anxiety Disorder (Generalized, Social, Phobia, etc)",,0,,1,Not applicable to me,Not applicable to me,33.0,male,United States,Illinois,United States of America,Illinois,Dev Evangelist/Advocate|DevOps/SysAdmin|Back-end Developer,Sometimes,male,False,True,False,False,United States,False,False,False,False,False,False,False,False,False,False,True,25-35,1.4701867826562838,-1.129349718750382,0
0,More than 1000,0.0,1.0,Not eligible for coverage / N/A,I am not sure,I don't know,I don't know,I don't know,Neither easy nor difficult,,,,0.0,I don't know,0.0,,,,,,,,,1,I don't know,N/A (not currently aware),I don't know,None did,I don't know,I don't know,None of them,"Yes, at all of my previous employers","Yes, at all of my previous employers",I don't know,None of them,1.0,Because it may have some significant impact on my performance if I am not accomodated accordingly.,1.0,Because it may have some significant impact on my performance if I am not accomodated accordingly.,Maybe,Maybe,Very open,"Yes, I observed",1.0,I don't know,0.0,,,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Attention Deficit Hyperactivity Disorder|Obsessive-Compulsive Disorder",0,,1,Not applicable to me,Not applicable to me,31.0,male,United States,Illinois,United States of America,Illinois,Other,Never,male,False,True,False,False,United States,False,False,False,False,False,False,False,False,False,False,True,25-35,-0.993599524759473,-0.23104291654701828,1
0,More than 1000,0.0,1.0,Yes,1,0,0,1,Somewhat difficult,1.0,1.0,0.0,0.0,0,0.0,,,,,,,,,1,"Yes, they all did","Yes, I was aware of all of them",Some did,None did,"Yes, always","Yes, all of them",Some of them,"No, at none of my previous employers","No, at none of my previous employers",None did,Some of them,0.0,,0.0,,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I observed",0.0,1,1.0,1.0,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)",,1,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)",1,Sometimes,Often,39.0,female,United States,Ohio,United States of America,Ohio,Supervisor/Team Lead|Front-end Developer|Designer,Sometimes,female,True,False,False,False,United States,False,False,False,False,False,False,False,False,False,False,True,35-45,3.455827573614431,-2.9148547274982013,0
0,26-100,0.0,1.0,No,0,0,0,1,I don't know,0.0,0.0,1.0,1.0,1,0.0,,,,,,,,,1,"No, none did","No, I only became aware later",None did,None did,I don't know,I don't know,None of them,Some of my previous employers,Some of my previous employers,Some did,None of them,,,,,"Yes, it has","No, I don't think they would",Somewhat open,No,,0,0.0,0.0,,,0,,0,Sometimes,Often,27.0,male,Germany,,Germany,,Back-end Developer,Never,male,False,True,False,False,Germany,False,False,False,True,False,False,False,False,False,False,False,25-35,-2.8893905960393718,0.856404712050813,1
1,,,,,,,,,,,,,,,,1.0,I know some,"No, because it would impact me negatively",,"No, because it would impact me negatively",Not applicable to me,Yes,26-50%,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,"Yes, all of them",Some of them,Some of my previous employers,Some of my previous employers,None did,Some of them,,It depends if it was relevant to my work,0.0,I believe it would impact me negatively,"Yes, I think it would","Yes, I think they would",Somewhat not open,Maybe/Not sure,1.0,0,1.0,1.0,"Mood Disorder (Depression, Bipolar Disorder, etc)",,1,"Mood Disorder (Depression, Bipolar Disorder, etc)",1,Rarely,Sometimes,34.0,male,United Kingdom,,United Kingdom,,Front-end Developer|Back-end Developer|DevOps/SysAdmin|Supervisor/Team Lead,Sometimes,male,False,True,False,False,United Kingdom,False,False,False,False,False,False,False,False,False,True,False,25-35,2.100394024078886,0.41844412510866047,2
